planet_name,host_star_name,radius_earth,pl_radj,mass_earth,pl_massj,orbital_period,semimajor_axis,eq_temp_k,density,star_temp_k,star_luminosity,star_metallicity,star_spectype,habitability_score,stellar_compatibility,orbital_stability,star_A,star_B,star_F,star_G,star_K,star_M,star_Unknown,radius_earth_scaled,mass_earth_scaled,orbital_period_scaled,semimajor_axis_scaled,eq_temp_k_scaled,density_scaled,star_temp_k_scaled,star_luminosity_scaled,star_metallicity_scaled,habitable_binary
K2-334 b,K2-334,5.65,0.50406011,196.050555,,5.113981,0.1038,1380.0,1.33,6502.0,-0.02687,0.17,G0 V,0.4020133948041374,1.0,0.42581087402164824,False,False,False,True,False,False,False,2.604838709677419,0.0,-0.19558952423928821,0.0,1.611898016997167,0.0,1.0117582718074924,0.0,0.9047619047619048,0
K2-335 b,K2-335,2.21,0.19716333,196.050555,,12.283211,0.1038,949.0,1.33,6222.0,-0.02687,0.1,G0 V,0.5805609942845766,1.0,0.8219788663802324,False,False,False,True,False,False,False,-0.16935483870967735,0.0,0.039157905914997876,0.0,0.3909348441926346,0.0,0.7054963084495488,0.0,0.5714285714285715,0
K2-336 b,K2-336,1.22,0.1088413,196.050555,,21.194733,0.1038,569.0,1.33,5424.0,-0.02687,-0.17,G0 V,0.7848094791746296,1.0,1.1631549614845627,False,False,False,True,False,False,False,-0.9677419354838708,0.0,0.3309544988912846,0.0,-0.6855524079320113,0.0,-0.16735028712059064,0.0,-0.7142857142857144,0
K2-337 b,K2-337,2.62,0.23374115,196.050555,,16.273563,0.1038,850.0,1.33,5869.0,-0.02687,-0.27,G0 V,0.5866127857607983,1.0,0.9892422044599785,False,False,False,True,False,False,False,0.16129032258064527,0.0,0.169816969358494,0.0,0.11048158640226628,0.0,0.3193874760732841,0.0,-1.1904761904761905,0
K2-338 b,K2-338,1.03,0.0918906,196.050555,,3.850614,0.1038,783.0,1.33,4558.0,-0.02687,-0.23,G0 V,0.7145717449993929,1.0,0.3362534506893163,False,False,False,True,False,False,False,-1.1209677419354835,0.0,-0.2369568895758348,0.0,-0.07932011331444759,0.0,-1.1145747880776593,0.0,-1.0000000000000002,0
K2-339 b,K2-339,1.92,0.17129122,196.050555,,19.507428,0.1038,508.0,1.33,4857.0,-0.02687,-0.11,G0 V,0.7550869656050272,1.0,1.1068684546730425,False,False,False,True,False,False,False,-0.4032258064516128,0.0,0.2757058163080117,0.0,-0.8583569405099151,0.0,-0.7875307629204266,0.0,-0.42857142857142855,0
K2-34 b,K2-34,15.13215,1.35,559.3808,1.76,2.995607,0.04419,1742.0,0.94,6132.0,0.471,0.24,F9 V,0.28113628743670527,0.7,0.12431796824446084,False,False,True,False,False,False,False,10.25173387096774,363.330245,-0.2649530197061174,-0.29798667783096094,2.6373937677053823,-0.3900000000000001,0.6070549630844955,0.49787,1.2380952380952381,0
K2-340 b,K2-340,3.36,0.29975964,196.050555,,29.740451,0.1038,606.0,1.33,5532.0,-0.02687,0.08,G0 V,0.6329951105396097,1.0,1.4078255949361471,False,False,False,True,False,False,False,0.7580645161290321,0.0,0.6107732994212195,0.0,-0.5807365439093485,0.0,-0.04922067268252666,0.0,0.4761904761904762,0
K2-341 b,K2-341,3.21,0.28637751,196.050555,,36.552551,0.1038,598.0,1.33,5817.0,-0.02687,-0.05,G0 V,0.6424245646346488,1.0,1.5673974245605824,False,False,False,True,False,False,False,0.6370967741935483,0.0,0.8338269563626223,0.0,-0.603399433427762,0.0,0.26251025430680885,0.0,-0.14285714285714288,0
K2-342 b,K2-342,2.03,0.18110478,196.050555,,11.561052,0.1038,861.0,1.33,5920.0,-0.02687,-0.06,G0 V,0.6139559504904714,1.0,0.7884742682213316,False,False,False,True,False,False,False,-0.3145161290322581,0.0,0.015511716657185117,0.0,0.141643059490085,0.0,0.375170905113481,0.0,-0.19047619047619047,0
K2-343 b,K2-343,1.65,0.14720339,196.050555,,2.787174,0.1038,653.0,1.33,3804.0,-0.02687,-0.1,G0 V,0.7097804854699636,1.0,0.25410615316591073,False,False,False,True,False,False,False,-0.6209677419354838,0.0,-0.2717778964515068,0.0,-0.4475920679886686,0.0,-1.9392945036915505,0.0,-0.380952380952381,0
K2-343 c,K2-343,2.02,0.18021264,196.050555,,7.676972,0.1038,465.0,1.33,3804.0,-0.02687,-0.1,G0 V,0.7704284048726681,1.0,0.5860460918722612,False,False,False,True,False,False,False,-0.3225806451612902,0.0,-0.11166760364829532,0.0,-0.9801699716713881,0.0,-1.9392945036915505,0.0,-0.380952380952381,0
K2-344 b,K2-344,1.59,0.14185054,196.050555,,3.35585,0.1038,722.0,1.33,4374.0,-0.02687,-0.95,G0 V,0.6878871704698587,1.0,0.2988721518258084,False,False,False,True,False,False,False,-0.6693548387096772,0.0,-0.2531573152188753,0.0,-0.2521246458923513,0.0,-1.3158326497128794,0.0,-4.428571428571429,0
K2-345 b,K2-345,2.11,0.18824192,196.050555,,10.367437,0.1038,437.0,1.33,3779.0,-0.02687,0.26,G0 V,0.7796542183634055,1.0,0.7305103814318947,False,False,False,True,False,False,False,-0.25,0.0,-0.023571707063857177,0.0,-1.0594900849858357,0.0,-1.9666393218485096,0.0,1.3333333333333335,0
K2-346 b,K2-346,2.26,0.20162404,196.050555,,26.201446,0.1038,450.0,1.33,4801.0,-0.02687,-0.18,G0 V,0.7619779567128551,1.0,1.3136457337428613,False,False,False,True,False,False,False,-0.1290322580645162,0.0,0.4948930264974649,0.0,-1.0226628895184136,0.0,-0.8487831555920153,0.0,-0.761904761904762,0
K2-347 b,K2-347,2.41,0.21500617,196.050555,,7.187257,0.1038,640.0,1.33,4599.0,-0.02687,-0.26,G0 V,0.6654974751104631,1.0,0.5573488069031397,False,False,False,True,False,False,False,-0.008064516129032084,0.0,-0.1277027061290368,0.0,-0.48441926345609065,0.0,-1.069729286300246,0.0,-1.142857142857143,0
K2-348 b,K2-348,3.26,0.29083822,196.050555,,4.688418,0.1038,908.0,1.33,5077.0,-0.02687,0.13,G0 V,0.5453202944471246,1.0,0.3965305054177799,False,False,False,True,False,False,False,0.6774193548387094,0.0,-0.20952405006964214,0.0,0.2747875354107649,0.0,-0.5468963631391851,0.0,0.7142857142857143,0
K2-348 c,K2-348,2.67,0.23820186,196.050555,,12.550171,0.1038,655.0,1.33,5077.0,-0.02687,0.13,G0 V,0.6461390569253276,1.0,0.8340857130031977,False,False,False,True,False,False,False,0.2016129032258064,0.0,0.047899175752063844,0.0,-0.44192634560906513,0.0,-0.5468963631391851,0.0,0.7142857142857143,0
K2-349 b,K2-349,1.38,0.12311557,196.050555,,9.032178,0.1038,518.0,1.33,4385.0,-0.02687,-0.66,G0 V,0.7950709712506452,1.0,0.6614191666249902,False,False,False,True,False,False,False,-0.8387096774193548,0.0,-0.0672930856275777,0.0,-0.830028328611898,0.0,-1.3038009297238173,0.0,-3.047619047619048,0
K2-35 b,K2-35,1.4,0.12489963,196.050555,,2.39984,0.032,979.0,1.33,4680.0,-0.02687,0.04,K4 V,0.6226928579322134,0.9,0.07398892506789875,False,False,False,False,True,False,False,-0.8225806451612901,0.0,-0.2844606617012449,-0.3589237287076496,0.47592067988668557,0.0,-0.9811320754716981,0.0,0.2857142857142857,0
K2-35 c,K2-35,2.09,0.18645731,196.050555,,5.60912,0.0564,737.0,1.33,4680.0,-0.02687,0.04,K4 V,0.6489991720773222,0.9,0.2748660732504347,False,False,False,False,True,False,False,-0.2661290322580645,0.0,-0.17937681969233363,-0.23694964819975756,-0.2096317280453258,0.0,-0.9811320754716981,0.0,0.2857142857142857,0
K2-350 b,K2-350,1.54,0.13738983,196.050555,,4.163873,0.1038,1158.0,1.33,5789.0,-0.02687,-0.02,G0 V,0.5708893370552406,1.0,0.35921871798042954,False,False,False,True,False,False,False,-0.7096774193548385,0.0,-0.22669961714592232,0.0,0.9830028328611898,0.0,0.2318840579710145,0.0,0.0,0
K2-350 c,K2-350,2.74,0.24444685,196.050555,,19.991944,0.1038,687.0,1.33,5789.0,-0.02687,-0.02,G0 V,0.6312969649063235,1.0,1.1233581639700791,False,False,False,True,False,False,False,0.2580645161290324,0.0,0.2915706840648885,0.0,-0.35127478753541075,0.0,0.2318840579710145,0.0,0.0,0
K2-351 b,K2-351,2.54,0.22660401,196.050555,,7.806164,0.1038,934.0,1.33,5769.0,-0.02687,0.08,G0 V,0.5682907047441584,1.0,0.5934814317816637,False,False,False,True,False,False,False,0.09677419354838716,0.0,-0.10743737390305176,0.0,0.34844192634560905,0.0,0.2100082034454471,0.0,0.4761904761904762,0
K2-352 b,K2-352,1.37,0.12222342,196.050555,,3.665912,0.1038,1160.0,1.33,5791.0,-0.02687,-0.05,G0 V,0.5818420680520766,1.0,0.3224614462888265,False,False,False,True,False,False,False,-0.8467741935483868,0.0,-0.2430047245377982,0.0,0.9886685552407932,0.0,0.23407164342357123,0.0,-0.14285714285714288,0
K2-352 c,K2-352,1.92,0.17129122,196.050555,,8.234885,0.1038,885.0,1.33,5791.0,-0.02687,-0.05,G0 V,0.6136362796764052,1.0,0.6177666637569331,False,False,False,True,False,False,False,-0.4032258064516128,0.0,-0.09339944332986946,0.0,0.2096317280453258,0.0,0.23407164342357123,0.0,-0.14285714285714288,0
K2-352 d,K2-352,2.23,0.19894762,196.050555,,14.871387,0.1038,727.0,1.33,5791.0,-0.02687,-0.05,G0 V,0.6442249284232698,1.0,0.9336000458385235,False,False,False,True,False,False,False,-0.15322580645161282,0.0,0.12390447769285962,0.0,-0.23796033994334279,0.0,0.23407164342357123,0.0,-0.14285714285714288,0
K2-353 b,K2-353,5.07911,0.45312862,196.050555,,15.4658691,0.1038,668.0,1.33,5480.8,-0.02687,-0.02,G0 V,0.5554950642943349,1.0,0.9575697915549338,False,False,False,True,False,False,False,2.1444435483870965,0.0,0.14337004725161606,0.0,-0.40509915014164305,0.0,-0.10522286026797902,0.0,0.0,0
K2-354 b,K2-354,1.56,0.13917412,196.050555,,3.793306,0.1038,543.0,1.33,3669.0,-0.02687,-0.04,G0 V,0.766098548604634,1.0,0.33199448558349787,False,False,False,True,False,False,False,-0.693548387096774,0.0,-0.23883336804385466,0.0,-0.7592067988668555,0.0,-2.0869565217391304,0.0,-0.09523809523809525,0
K2-355 b,K2-355,2.25,0.2007319,196.050555,,5.7385647,0.0632,1066.0,1.33,5790.0,-0.02687,-0.12,G0 V,0.5512096778614016,1.0,0.30945135948666797,False,False,False,True,False,False,False,-0.1370967741935483,0.0,-0.17513831560303916,-0.20295687166477122,0.7223796033994334,0.0,0.23297785069729288,0.0,-0.47619047619047616,0
K2-356 b,K2-356,2.29,0.20430047,196.050555,,21.0267366,0.1599,624.0,1.33,5568.0,-0.02687,-0.11,G0 V,0.6786119576566433,1.0,1.472970827986302,False,False,False,True,False,False,False,-0.10483870967741925,0.0,0.3254536678152595,0.280440406413637,-0.5297450424929179,0.0,-0.009844134536505332,0.0,-0.42857142857142855,0
K2-357 b,K2-357,3.72,0.33187674,196.050555,,16.3488637,0.145,735.0,1.33,5794.0,-0.02687,-0.02,G0 V,0.5757880454028204,1.0,1.2150863899694921,False,False,False,True,False,False,False,1.0483870967741935,0.0,0.1722825961850596,0.20595623430021112,-0.21529745042492918,0.0,0.23735302160240634,0.0,0.0,0
K2-358 b,K2-358,2.68,0.239094,196.050555,,11.2510285,0.0863,888.0,1.33,5650.0,-0.02687,-0.07,G0 V,0.5737002405004387,1.0,0.6785226411674489,False,False,False,True,False,False,False,0.20967741935483886,0.0,0.005360386610243219,-0.08748141020033243,0.21813031161473087,0.0,0.07984686901832103,0.0,-0.2380952380952381,0
K2-36 b,K2-36,1.43,0.12757627,4.3,0.01352931,1.422614,0.02288,1328.0,8.0,4916.0,-0.02687,-0.02,G0 V,0.544760567618131,1.0,0.032030897802558966,False,False,False,True,False,False,False,-0.7983870967741934,-191.750555,-0.316458699451457,-0.4045140407663372,1.4645892351274787,6.67,-0.7229969920700028,0.0,0.0,0
K2-36 c,K2-36,2.41,0.21500617,26.0,0.08180515,5.340786,0.1038,772.0,9.4,4836.0,-0.02687,-0.02,G0 V,0.6197919646174332,1.0,0.441072626399405,False,False,False,True,False,False,False,-0.008064516129032084,-170.050555,-0.18816307943334074,0.0,-0.11048158640226628,8.07,-0.8105004101722724,0.0,0.0,0
K2-360 c,EPIC 201595106,2.42,,196.050555,,9.79692,0.0883,912.0,1.33,5679.0,-0.04915,0.01,G0 V,0.5795089805450239,1.0,0.6232975328593386,False,False,False,True,False,False,False,0.0,0.0,-0.04225256952877084,-0.07748353474886586,0.28611898016997167,0.0,0.11156685808039377,-0.022279999999999998,0.14285714285714285,0
K2-365 b,K2-365,2.89705396,0.26,196.050555,,23.446873,0.1038,811.0,1.33,5869.0,-0.02687,0.02,G0 V,0.5852291263695936,1.0,1.2336632728699661,False,False,False,True,False,False,False,0.384720935483871,0.0,0.40469799398736517,0.0,0.0,0.0,0.3193874760732841,0.0,0.1904761904761905,0
K2-366 b,K2-366,1.84,0.1641538,196.050555,,15.937378,0.1038,811.0,1.33,4574.0,-0.02687,-0.02,G0 V,0.6404571597340686,1.0,0.9761809048113815,False,False,False,True,False,False,False,-0.4677419354838708,0.0,0.15880901385889107,0.0,0.0,0.0,-1.0970741044572054,0.0,0.0,0
K2-367 b,K2-367,2.54,0.22660362,196.050555,,20.643928,0.1038,811.0,1.33,4396.0,-0.02687,-0.02,G0 V,0.6014781873930972,1.0,1.1451267626876478,False,False,False,True,False,False,False,0.09677419354838716,0.0,0.3129190811035819,0.0,0.0,0.0,-1.2917692097347553,0.0,0.0,0
K2-368 b,K2-368,1.72,0.15344812,196.050555,,5.025831,0.1038,811.0,1.33,4679.0,-0.02687,-0.02,G0 V,0.6483860676928188,1.0,0.41981581424851144,False,False,False,True,False,False,False,-0.5645161290322579,0.0,-0.19847588525268856,0.0,0.0,0.0,-0.9822258681979765,0.0,0.0,0
K2-368 c,K2-368,1.361,0.1214205,196.050555,,9.660186,0.1038,811.0,1.33,4663.0,-0.02687,-0.25,G0 V,0.675077223658429,1.0,0.694509905029045,False,False,False,True,False,False,False,-0.8540322580645159,0.0,-0.04672975258953417,0.0,0.0,0.0,-0.9997265518184304,0.0,-1.0952380952380953,0
K2-368 d,K2-368,1.948,0.17378922,196.050555,,20.201085,0.1038,811.0,1.33,4663.0,-0.02687,-0.25,G0 V,0.6336807005138824,1.0,1.1303927709879897,False,False,False,True,False,False,False,-0.3806451612903225,0.0,0.29841874338086766,0.0,0.0,0.0,-0.9997265518184304,0.0,-1.0952380952380953,0
K2-369 b,K2-369,1.313,0.11713822,196.050555,,5.761612,0.1038,811.0,1.33,5682.0,-0.02687,-0.234,G0 V,0.679040623424514,1.0,0.4687874685219846,False,False,False,True,False,False,False,-0.8927419354838708,0.0,-0.17438366071722927,0.0,0.0,0.0,0.11484823625922888,0.0,-1.0190476190476192,0
K2-37 b,K2-37,1.61,0.14363458,196.050555,,4.44117,0.0511,974.0,1.33,5413.0,-0.02687,-0.03,G3 V,0.6092706784599404,1.0,0.2045263513133769,False,False,False,True,False,False,False,-0.6532258064516127,0.0,-0.2176198752294971,-0.26344401814614393,0.46175637393767704,0.0,-0.1793820071096527,0.0,-0.047619047619047616,0
K2-37 c,K2-37,2.41,0.21500617,196.050555,,6.42966,0.1038,839.0,1.33,5352.0,-0.02687,-0.08,G0 V,0.5997983742854722,1.0,0.5112647521350138,False,False,False,True,False,False,False,-0.008064516129032084,0.0,-0.15250926817860092,0.0,0.07932011331444759,0.0,-0.2461033634126333,0.0,-0.2857142857142857,0
K2-37 d,K2-37,2.31,0.20608475,12.5,0.0393294,14.09229,0.1038,646.0,4.7,5352.0,-0.02687,-0.08,G0 V,0.6688566054240849,1.0,0.9012906721823961,False,False,False,True,False,False,False,-0.08870967741935472,-183.550555,0.09839392515222221,0.0,-0.46742209631728043,3.37,-0.2461033634126333,0.0,-0.2857142857142857,0
K2-370 b,K2-370,2.59639,0.2316348,196.050555,,2.1408063,0.1038,1267.0,1.33,5372.0,-0.02687,-0.02,G0 V,0.4973038074049442,1.0,0.2006653541260681,False,False,False,True,False,False,False,0.14225000000000002,0.0,-0.29294239480206,0.0,1.291784702549575,0.0,-0.2242275088870659,0.0,0.0,0
K2-371 b,K2-371,12.11200864,1.0805629,196.050555,,3.11489307594,0.1038,956.83,1.33,4973.0,-0.02687,-0.02,G0 V,0.38743600072810386,1.0,0.2801481898559532,False,False,False,True,False,False,False,7.816135999999999,0.0,-0.26104714700010795,0.0,0.413116147308782,0.0,-0.6606508066721356,0.0,0.0,0
K2-372 b,K2-372,2.945,0.26273575,196.050555,,9.844077,0.1038,811.0,1.33,5479.0,-0.02687,-0.064,G0 V,0.5831931507287414,1.0,0.7039957181027023,False,False,False,True,False,False,False,0.4233870967741934,0.0,-0.04070847280376889,0.0,0.0,0.0,-0.10719168717528028,0.0,-0.20952380952380953,0
K2-373 b,K2-373,2.061,0.18387042,196.050555,,11.02066,0.1038,811.0,1.33,6138.0,-0.02687,0.049,G0 V,0.6269238081949051,1.0,0.7626473604109122,False,False,False,True,False,False,False,-0.289516129032258,0.0,-0.0021827405266317116,0.0,0.0,0.0,0.6136177194421657,0.0,0.3285714285714286,0
K2-374 b,K2-374,1.593,0.14211819,196.050555,,4.521953,0.1038,811.0,1.33,5789.0,-0.02687,-0.292,G3,0.6572825381832041,1.0,0.38483967295041893,False,False,False,True,False,False,False,-0.6669354838709676,0.0,-0.2149747373764566,0.0,0.0,0.0,0.2318840579710145,0.0,-1.295238095238095,0
K2-374 c,K2-374,2.213,0.19743098,196.050555,,16.43445,0.1038,811.0,1.33,5789.0,-0.02687,-0.292,G3,0.6183242155169251,1.0,0.9954330626377191,False,False,False,True,False,False,False,-0.1669354838709676,0.0,0.1750850120625546,0.0,0.0,0.0,0.2318840579710145,0.0,-1.295238095238095,0
K2-375 b,K2-375,1.75532562,0.16,196.050555,,14.460563,0.1038,811.0,1.33,5838.0,-0.02687,0.03,G0 V,0.6460059629602338,1.0,0.9166932266222754,False,False,False,True,False,False,False,-0.5360277258064514,0.0,0.11045256190194422,0.0,0.0,0.0,0.28547990155865466,0.0,0.2380952380952381,0
K2-376 b,K2-376,1.736,0.15487581,196.050555,,5.776475,0.1038,811.0,1.33,5937.0,-0.02687,-0.176,G1,0.6473031574237809,1.0,0.46975241331865675,False,False,False,True,False,False,False,-0.5516129032258064,0.0,-0.17389699045356316,0.0,0.0,0.0,0.3937653814602133,0.0,-0.7428571428571429,0
K2-377 b,K2-377,1.693,0.1510396,196.050555,,12.832235,0.1038,811.0,1.33,4200.0,-0.02687,-0.008,G0 V,0.6502321684634108,1.0,0.8467202620379604,False,False,False,True,False,False,False,-0.586290322580645,0.0,0.05713500709504469,0.0,0.0,0.0,-1.5061525840853158,0.0,0.05714285714285715,0
K2-378 b,K2-378,2.88,0.25693683,196.050555,,2.060438,0.1038,811.0,1.33,4823.0,-0.02687,-0.206,G0 V,0.5859610791403743,1.0,0.19381645689193516,False,False,False,True,False,False,False,0.37096774193548376,0.0,-0.29557395382455875,0.0,0.0,0.0,-0.8247197156138911,0.0,-0.8857142857142858,0
K2-379 b,K2-379,2.181,0.19457612,196.050555,,8.777247,0.1038,811.0,1.33,4603.0,-0.02687,-0.045,G0 V,0.620090626213649,1.0,0.6476676056026954,False,False,False,True,False,False,False,-0.19274193548387084,0.0,-0.07564048097082411,0.0,0.0,0.0,-1.0653541153951327,0.0,-0.11904761904761904,0
K2-38 b,K2-38,1.54,0.13738983,7.3,0.02296837,4.01593,0.04994,1266.0,11.0,5731.0,0.03743,0.26,G2 V,0.5493076855437982,1.0,0.18278440316404587,False,False,False,True,False,False,False,-0.7096774193548385,-188.750555,-0.23154382483061306,-0.26924278590799455,1.2889518413597734,9.67,0.16844407984686902,0.0643,1.3333333333333335,0
K2-38 c,K2-38,2.29,0.20430047,8.3,0.02611472,10.56103,0.09514,916.0,3.8,5731.0,0.03743,0.26,G2 V,0.5849026324441384,1.0,0.6955325304494833,False,False,False,True,False,False,False,-0.10483870967741925,-187.750555,-0.017232747476027148,-0.043290800704850224,0.29745042492917845,2.4699999999999998,0.16844407984686902,0.0643,1.3333333333333335,0
K2-380 b,K2-380,2.729,0.24346549,196.050555,,9.401312,0.1038,811.0,1.33,5911.0,-0.02687,-0.049,G0 V,0.5926277487461689,1.0,0.6810018161102406,False,False,False,True,False,False,False,0.24919354838709687,0.0,-0.055206256514468977,0.0,0.0,0.0,0.36532677057697566,0.0,-0.1380952380952381,0
K2-381 b,K2-381,1.08322371,0.1,196.050555,,7.939256,0.1038,811.0,1.33,4661.0,-0.02687,-0.33,G0 V,0.6995940024474979,1.0,0.6010838490742593,False,False,False,True,False,False,False,-1.07804539516129,0.0,-0.10307944355710187,0.0,0.0,0.0,-1.0019141372709872,0.0,-1.4761904761904763,0
K2-381 c,K2-381,2.0,0.17842836,196.050555,,16.034656,0.1038,811.0,1.33,4473.0,-0.02687,-0.244,G0 V,0.6305307254125458,1.0,0.979977875492717,False,False,False,True,False,False,False,-0.3387096774193547,0.0,0.16199425976543166,0.0,0.0,0.0,-1.2075471698113207,0.0,-1.0666666666666667,0
K2-381 d,K2-381,1.689,0.15068275,196.050555,,26.803023,0.1038,811.0,1.33,4473.0,-0.02687,-0.244,G0 V,0.6505076875430649,1.0,1.330293632392098,False,False,False,True,False,False,False,-0.5895161290322578,0.0,0.5145909096439011,0.0,0.0,0.0,-1.2075471698113207,0.0,-1.0666666666666667,0
K2-382 b,K2-382,2.072,0.18485178,196.050555,,21.700156,0.1038,811.0,1.33,5452.0,-0.02687,-0.027,G0 V,0.6262832068802221,1.0,1.179416611715936,False,False,False,True,False,False,False,-0.2806451612903224,0.0,0.34750394009917857,0.0,0.0,0.0,-0.13672409078479628,0.0,-0.03333333333333333,0
K2-383 b,K2-383,1.564,0.13953097,196.050555,,1.865962,0.1038,811.0,1.33,5129.0,-0.02687,0.187,G0 V,0.6593927624909071,1.0,0.17704671558130833,False,False,False,True,False,False,False,-0.690322580645161,0.0,-0.30194182613813847,0.0,0.0,0.0,-0.49001914137270985,0.0,0.9857142857142857,0
K2-384 b,K2-384,1.076,0.09599446,196.050555,,2.231527,0.1038,811.0,1.33,3623.0,-0.02687,0.068,M4 V,0.7002869244951834,0.5,0.20834052726886332,False,False,False,False,False,True,False,-1.0838709677419351,0.0,-0.2899718594465479,0.0,0.0,0.0,-2.1372709871479354,0.0,0.4190476190476191,0
K2-384 c,K2-384,1.191,0.10625409,196.050555,,4.194766,0.1038,811.0,1.33,3623.0,-0.02687,0.068,M4 V,0.6896087039680802,0.5,0.3614551978577302,False,False,False,False,False,True,False,-0.9911290322580643,0.0,-0.22568806466960945,0.0,0.0,0.0,-2.1372709871479354,0.0,0.4190476190476191,0
K2-384 d,K2-384,1.392,0.12418614,196.050555,,6.679582,0.1038,811.0,1.33,3623.0,-0.02687,0.068,M4 V,0.6725721453298651,0.5,0.5267032711020201,False,False,False,False,False,True,False,-0.829032258064516,0.0,-0.14432588624790274,0.0,0.0,0.0,-2.1372709871479354,0.0,0.4190476190476191,0
K2-384 e,K2-384,1.345,0.11999307,196.050555,,9.715043,0.1038,811.0,1.33,3623.0,-0.02687,0.068,M4 V,0.6763867641602378,0.5,0.6973490719366852,False,False,False,False,False,True,False,-0.8669354838709675,0.0,-0.044933529037496686,0.0,0.0,0.0,-2.1372709871479354,0.0,0.4190476190476191,0
